Date,Outlet,ProductId,ProductName,Variant,Category,QuantitySold,day_of_week,day_of_month,month,is_weekend,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_sum_7,zero_days_7
2025-07-17,SHOP002,56,Happy Moca,Hot,Coffee,1,3,17,7,0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.5,3.0,4.0
2025-07-18,SHOP002,56,Happy Moca,Hot,Coffee,0,4,18,7,0,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.5714285714285714,4.0,3.0
2025-07-19,SHOP002,56,Happy Moca,Hot,Coffee,0,5,19,7,1,0.0,1.0,0.0,1.0,2.0,0.42857142857142855,0.5714285714285714,3.0,4.0
2025-07-20,SHOP002,56,Happy Moca,Hot,Coffee,0,6,20,7,1,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-07-21,SHOP002,56,Happy Moca,Hot,Coffee,0,0,21,7,0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-07-22,SHOP002,56,Happy Moca,Hot,Coffee,0,1,22,7,0,0.0,0.0,0.0,0.0,2.0,0.14285714285714285,0.42857142857142855,1.0,6.0
2025-07-23,SHOP002,56,Happy Moca,Hot,Coffee,1,2,23,7,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,1.0,6.0
2025-07-24,SHOP002,56,Happy Moca,Hot,Coffee,0,3,24,7,0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.35714285714285715,2.0,5.0
2025-07-25,SHOP002,56,Happy Moca,Hot,Coffee,5,4,25,7,0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.35714285714285715,1.0,6.0
2025-07-26,SHOP002,56,Happy Moca,Hot,Coffee,1,5,26,7,1,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.6428571428571429,6.0,5.0
2025-07-27,SHOP002,56,Happy Moca,Hot,Coffee,1,6,27,7,1,1.0,5.0,0.0,0.0,0.0,1.0,0.6428571428571429,7.0,4.0
2025-07-28,SHOP002,56,Happy Moca,Hot,Coffee,2,0,28,7,0,1.0,1.0,5.0,0.0,1.0,1.1428571428571428,0.7142857142857143,8.0,3.0
2025-07-29,SHOP002,56,Happy Moca,Hot,Coffee,3,1,29,7,0,2.0,1.0,1.0,0.0,0.0,1.4285714285714286,0.7857142857142857,10.0,2.0
2025-07-30,SHOP002,56,Happy Moca,Hot,Coffee,2,2,30,7,0,3.0,2.0,1.0,1.0,0.0,1.8571428571428572,1.0,13.0,1.0
2025-07-31,SHOP002,56,Happy Moca,Hot,Coffee,1,3,31,7,0,2.0,3.0,2.0,0.0,1.0,2.0,1.1428571428571428,14.0,1.0
2025-08-01,SHOP002,56,Happy Moca,Hot,Coffee,1,4,1,8,0,1.0,2.0,3.0,5.0,0.0,2.142857142857143,1.1428571428571428,15.0,0.0
2025-08-02,SHOP002,56,Happy Moca,Hot,Coffee,1,5,2,8,1,1.0,1.0,2.0,1.0,0.0,1.5714285714285714,1.2142857142857142,11.0,0.0
2025-08-03,SHOP002,56,Happy Moca,Hot,Coffee,5,6,3,8,1,1.0,1.0,1.0,1.0,0.0,1.5714285714285714,1.2857142857142858,11.0,0.0
2025-08-04,SHOP002,56,Happy Moca,Hot,Coffee,1,0,4,8,0,5.0,1.0,1.0,2.0,0.0,2.142857142857143,1.6428571428571428,15.0,0.0
2025-08-05,SHOP002,56,Happy Moca,Hot,Coffee,0,1,5,8,0,1.0,5.0,1.0,3.0,0.0,2.0,1.7142857142857142,14.0,0.0
2025-08-06,SHOP002,56,Happy Moca,Hot,Coffee,0,2,6,8,0,0.0,1.0,5.0,2.0,1.0,1.5714285714285714,1.7142857142857142,11.0,1.0
2025-08-07,SHOP002,56,Happy Moca,Hot,Coffee,0,3,7,8,0,0.0,0.0,1.0,1.0,0.0,1.2857142857142858,1.6428571428571428,9.0,2.0
2025-08-08,SHOP002,56,Happy Moca,Hot,Coffee,1,4,8,8,0,0.0,0.0,0.0,1.0,5.0,1.1428571428571428,1.6428571428571428,8.0,3.0
2025-08-09,SHOP002,56,Happy Moca,Hot,Coffee,1,5,9,8,1,1.0,0.0,0.0,1.0,1.0,1.1428571428571428,1.3571428571428572,8.0,3.0
2025-08-10,SHOP002,56,Happy Moca,Hot,Coffee,1,6,10,8,1,1.0,1.0,0.0,5.0,1.0,1.1428571428571428,1.3571428571428572,8.0,3.0
2025-08-11,SHOP002,56,Happy Moca,Hot,Coffee,0,0,11,8,0,1.0,1.0,1.0,1.0,2.0,0.5714285714285714,1.3571428571428572,4.0,3.0
2025-08-12,SHOP002,56,Happy Moca,Hot,Coffee,0,1,12,8,0,0.0,1.0,1.0,0.0,3.0,0.42857142857142855,1.2142857142857142,3.0,4.0
2025-08-13,SHOP002,56,Happy Moca,Hot,Coffee,1,2,13,8,0,0.0,0.0,1.0,0.0,2.0,0.42857142857142855,1.0,3.0,4.0
2025-08-14,SHOP002,56,Happy Moca,Hot,Coffee,1,3,14,8,0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.9285714285714286,4.0,3.0
2025-08-15,SHOP002,56,Happy Moca,Hot,Coffee,0,4,15,8,0,1.0,1.0,0.0,1.0,1.0,0.7142857142857143,0.9285714285714286,5.0,2.0
2025-08-16,SHOP002,56,Happy Moca,Hot,Coffee,0,5,16,8,1,0.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.8571428571428571,4.0,3.0
2025-08-17,SHOP002,56,Happy Moca,Hot,Coffee,0,6,17,8,1,0.0,0.0,1.0,1.0,5.0,0.42857142857142855,0.7857142857142857,3.0,4.0
2025-08-18,SHOP002,56,Happy Moca,Hot,Coffee,0,0,18,8,0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-08-19,SHOP002,56,Happy Moca,Hot,Coffee,0,1,19,8,0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,2.0,5.0
2025-08-20,SHOP002,56,Happy Moca,Hot,Coffee,0,2,20,8,0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.35714285714285715,2.0,5.0
2025-08-21,SHOP002,56,Happy Moca,Hot,Coffee,0,3,21,8,0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.35714285714285715,1.0,6.0
2025-08-22,SHOP002,56,Happy Moca,Hot,Coffee,0,4,22,8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.35714285714285715,0.0,7.0
2025-08-23,SHOP002,56,Happy Moca,Hot,Coffee,0,5,23,8,1,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,7.0
2025-08-24,SHOP002,56,Happy Moca,Hot,Coffee,0,6,24,8,1,0.0,0.0,0.0,0.0,1.0,0.0,0.21428571428571427,0.0,7.0
2025-08-25,SHOP002,56,Happy Moca,Hot,Coffee,0,0,25,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,7.0
2025-08-26,SHOP002,56,Happy Moca,Hot,Coffee,0,1,26,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,7.0
2025-08-27,SHOP002,56,Happy Moca,Hot,Coffee,0,2,27,8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,7.0
2025-08-28,SHOP002,56,Happy Moca,Hot,Coffee,2,3,28,8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,7.0
2025-08-29,SHOP002,56,Happy Moca,Hot,Coffee,2,4,29,8,0,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,2.0,6.0
2025-08-30,SHOP002,56,Happy Moca,Hot,Coffee,0,5,30,8,1,2.0,2.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,4.0,5.0
2025-08-31,SHOP002,56,Happy Moca,Hot,Coffee,1,6,31,8,1,0.0,2.0,2.0,0.0,0.0,0.5714285714285714,0.2857142857142857,4.0,5.0
2025-09-01,SHOP002,56,Happy Moca,Hot,Coffee,0,0,1,9,0,1.0,0.0,2.0,0.0,0.0,0.7142857142857143,0.35714285714285715,5.0,4.0
2025-09-02,SHOP002,56,Happy Moca,Hot,Coffee,1,1,2,9,0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.35714285714285715,5.0,4.0
2025-09-03,SHOP002,56,Happy Moca,Hot,Coffee,1,2,3,9,0,1.0,0.0,1.0,0.0,0.0,0.8571428571428571,0.42857142857142855,6.0,3.0
2025-09-04,SHOP002,56,Happy Moca,Hot,Coffee,1,3,4,9,0,1.0,1.0,0.0,2.0,0.0,1.0,0.5,7.0,2.0
2025-09-05,SHOP002,56,Happy Moca,Hot,Coffee,0,4,5,9,0,1.0,1.0,1.0,2.0,0.0,0.8571428571428571,0.5714285714285714,6.0,2.0
2025-09-06,SHOP002,56,Happy Moca,Hot,Coffee,0,5,6,9,1,0.0,1.0,1.0,0.0,0.0,0.5714285714285714,0.5714285714285714,4.0,3.0
2025-09-07,SHOP002,56,Happy Moca,Hot,Coffee,0,6,7,9,1,0.0,0.0,1.0,1.0,0.0,0.5714285714285714,0.5714285714285714,4.0,3.0
2025-09-08,SHOP002,56,Happy Moca,Hot,Coffee,1,0,8,9,0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,3.0,4.0
2025-09-09,SHOP002,56,Happy Moca,Hot,Coffee,0,1,9,9,0,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.6428571428571429,4.0,3.0
2025-09-10,SHOP002,56,Happy Moca,Hot,Coffee,0,2,10,9,0,0.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.6428571428571429,3.0,4.0
2025-09-11,SHOP002,56,Happy Moca,Hot,Coffee,0,3,11,9,0,0.0,0.0,1.0,1.0,2.0,0.2857142857142857,0.6428571428571429,2.0,5.0
2025-09-12,SHOP002,56,Happy Moca,Hot,Coffee,1,4,12,9,0,0.0,0.0,0.0,0.0,2.0,0.14285714285714285,0.5,1.0,6.0
2025-09-13,SHOP002,56,Happy Moca,Hot,Coffee,0,5,13,9,1,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-09-14,SHOP002,56,Happy Moca,Hot,Coffee,1,6,14,9,1,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-09-15,SHOP002,56,Happy Moca,Hot,Coffee,0,0,15,9,0,1.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.42857142857142855,3.0,4.0
2025-09-16,SHOP002,56,Happy Moca,Hot,Coffee,0,1,16,9,0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-09-17,SHOP002,56,Happy Moca,Hot,Coffee,0,2,17,9,0,0.0,0.0,1.0,0.0,1.0,0.2857142857142857,0.35714285714285715,2.0,5.0
2025-09-18,SHOP002,56,Happy Moca,Hot,Coffee,0,3,18,9,0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.2857142857142857,2.0,5.0
2025-09-19,SHOP002,56,Happy Moca,Hot,Coffee,2,4,19,9,0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.21428571428571427,2.0,5.0
2025-09-20,SHOP002,56,Happy Moca,Hot,Coffee,1,5,20,9,1,2.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.35714285714285715,3.0,5.0
2025-09-21,SHOP002,56,Happy Moca,Hot,Coffee,1,6,21,9,1,1.0,2.0,0.0,1.0,0.0,0.5714285714285714,0.42857142857142855,4.0,4.0
2025-09-22,SHOP002,56,Happy Moca,Hot,Coffee,1,0,22,9,0,1.0,1.0,2.0,0.0,1.0,0.5714285714285714,0.5,4.0,4.0
2025-09-23,SHOP002,56,Happy Moca,Hot,Coffee,0,1,23,9,0,1.0,1.0,1.0,0.0,0.0,0.7142857142857143,0.5,5.0,3.0
2025-09-24,SHOP002,56,Happy Moca,Hot,Coffee,0,2,24,9,0,0.0,1.0,1.0,0.0,0.0,0.7142857142857143,0.5,5.0,3.0
2025-09-25,SHOP002,56,Happy Moca,Hot,Coffee,2,3,25,9,0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.5,5.0,3.0
2025-09-26,SHOP002,56,Happy Moca,Hot,Coffee,1,4,26,9,0,2.0,0.0,0.0,2.0,1.0,1.0,0.6428571428571429,7.0,2.0
2025-09-27,SHOP002,56,Happy Moca,Hot,Coffee,0,5,27,9,1,1.0,2.0,0.0,1.0,0.0,0.8571428571428571,0.6428571428571429,6.0,2.0
2025-09-28,SHOP002,56,Happy Moca,Hot,Coffee,0,6,28,9,1,0.0,1.0,2.0,1.0,1.0,0.7142857142857143,0.6428571428571429,5.0,3.0
2025-09-29,SHOP002,56,Happy Moca,Hot,Coffee,1,0,29,9,0,0.0,0.0,1.0,1.0,0.0,0.5714285714285714,0.5714285714285714,4.0,4.0
2025-09-30,SHOP002,56,Happy Moca,Hot,Coffee,1,1,30,9,0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6428571428571429,4.0,4.0
2025-01-16,SHOP002,57,Happy Moca,Ice,Coffee,0,3,16,1,0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.6428571428571429,5.0,4.0
2025-01-17,SHOP002,57,Happy Moca,Ice,Coffee,0,4,17,1,0,0.0,0.0,0.0,3.0,0.0,0.5714285714285714,0.6428571428571429,4.0,5.0
2025-01-18,SHOP002,57,Happy Moca,Ice,Coffee,0,5,18,1,1,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.6428571428571429,1.0,6.0
2025-01-19,SHOP002,57,Happy Moca,Ice,Coffee,1,6,19,1,1,0.0,0.0,0.0,0.0,3.0,0.0,0.6428571428571429,0.0,7.0
2025-01-20,SHOP002,57,Happy Moca,Ice,Coffee,0,0,20,1,0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5,1.0,6.0
2025-01-21,SHOP002,57,Happy Moca,Ice,Coffee,0,1,21,1,0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.5,1.0,6.0
2025-01-22,SHOP002,57,Happy Moca,Ice,Coffee,0,2,22,1,0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.42857142857142855,1.0,6.0
2025-01-23,SHOP002,57,Happy Moca,Ice,Coffee,1,3,23,1,0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.42857142857142855,1.0,6.0
2025-01-24,SHOP002,57,Happy Moca,Ice,Coffee,0,4,24,1,0,1.0,0.0,0.0,0.0,3.0,0.2857142857142857,0.42857142857142855,2.0,5.0
2025-01-25,SHOP002,57,Happy Moca,Ice,Coffee,1,5,25,1,1,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.21428571428571427,2.0,5.0
2025-01-26,SHOP002,57,Happy Moca,Ice,Coffee,0,6,26,1,1,1.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.21428571428571427,3.0,4.0
2025-01-27,SHOP002,57,Happy Moca,Ice,Coffee,1,0,27,1,0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,2.0,5.0
2025-01-28,SHOP002,57,Happy Moca,Ice,Coffee,2,1,28,1,0,1.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.2857142857142857,3.0,4.0
2025-01-29,SHOP002,57,Happy Moca,Ice,Coffee,0,2,29,1,0,2.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,5.0,3.0
2025-01-30,SHOP002,57,Happy Moca,Ice,Coffee,0,3,30,1,0,0.0,2.0,1.0,1.0,0.0,0.7142857142857143,0.42857142857142855,5.0,3.0
2025-01-31,SHOP002,57,Happy Moca,Ice,Coffee,1,4,31,1,0,0.0,0.0,2.0,0.0,0.0,0.5714285714285714,0.42857142857142855,4.0,4.0
2025-02-01,SHOP002,57,Happy Moca,Ice,Coffee,1,5,1,2,1,1.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.5,5.0,3.0
2025-02-02,SHOP002,57,Happy Moca,Ice,Coffee,1,6,2,2,1,1.0,1.0,0.0,0.0,1.0,0.7142857142857143,0.5714285714285714,5.0,3.0
2025-02-03,SHOP002,57,Happy Moca,Ice,Coffee,2,0,3,2,0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,0.5714285714285714,6.0,2.0
2025-02-04,SHOP002,57,Happy Moca,Ice,Coffee,0,1,4,2,0,2.0,1.0,1.0,2.0,0.0,1.0,0.7142857142857143,7.0,2.0
2025-02-05,SHOP002,57,Happy Moca,Ice,Coffee,0,2,5,2,0,0.0,2.0,1.0,0.0,0.0,0.7142857142857143,0.7142857142857143,5.0,3.0
2025-02-06,SHOP002,57,Happy Moca,Ice,Coffee,0,3,6,2,0,0.0,0.0,2.0,0.0,1.0,0.7142857142857143,0.7142857142857143,5.0,3.0
2025-02-07,SHOP002,57,Happy Moca,Ice,Coffee,1,4,7,2,0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.6428571428571429,5.0,3.0
2025-02-08,SHOP002,57,Happy Moca,Ice,Coffee,0,5,8,2,1,1.0,0.0,0.0,1.0,1.0,0.7142857142857143,0.7142857142857143,5.0,3.0
2025-02-09,SHOP002,57,Happy Moca,Ice,Coffee,0,6,9,2,1,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,0.6428571428571429,4.0,4.0
2025-02-10,SHOP002,57,Happy Moca,Ice,Coffee,0,0,10,2,0,0.0,0.0,1.0,2.0,1.0,0.42857142857142855,0.6428571428571429,3.0,5.0
2025-02-11,SHOP002,57,Happy Moca,Ice,Coffee,0,1,11,2,0,0.0,0.0,0.0,0.0,2.0,0.14285714285714285,0.5714285714285714,1.0,6.0
2025-02-12,SHOP002,57,Happy Moca,Ice,Coffee,1,2,12,2,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,1.0,6.0
2025-02-13,SHOP002,57,Happy Moca,Ice,Coffee,0,3,13,2,0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5,2.0,5.0
2025-02-14,SHOP002,57,Happy Moca,Ice,Coffee,0,4,14,2,0,0.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.5,2.0,5.0
2025-02-15,SHOP002,57,Happy Moca,Ice,Coffee,0,5,15,2,1,0.0,0.0,1.0,0.0,1.0,0.14285714285714285,0.42857142857142855,1.0,6.0
2025-02-16,SHOP002,57,Happy Moca,Ice,Coffee,0,6,16,2,1,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.35714285714285715,1.0,6.0
2025-02-17,SHOP002,57,Happy Moca,Ice,Coffee,0,0,17,2,0,0.0,0.0,0.0,0.0,2.0,0.14285714285714285,0.2857142857142857,1.0,6.0
2025-02-18,SHOP002,57,Happy Moca,Ice,Coffee,0,1,18,2,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0,6.0
2025-02-19,SHOP002,57,Happy Moca,Ice,Coffee,1,2,19,2,0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,1.0,6.0
2025-02-20,SHOP002,57,Happy Moca,Ice,Coffee,0,3,20,2,0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,1.0,6.0
2025-02-21,SHOP002,57,Happy Moca,Ice,Coffee,0,4,21,2,0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.21428571428571427,1.0,6.0
2025-02-22,SHOP002,57,Happy Moca,Ice,Coffee,0,5,22,2,1,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0,6.0
2025-02-23,SHOP002,57,Happy Moca,Ice,Coffee,1,6,23,2,1,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0,6.0
2025-02-24,SHOP002,57,Happy Moca,Ice,Coffee,1,0,24,2,0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,2.0,5.0
2025-02-25,SHOP002,57,Happy Moca,Ice,Coffee,3,1,25,2,0,1.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,3.0,4.0
2025-02-26,SHOP002,57,Happy Moca,Ice,Coffee,0,2,26,2,0,3.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.5,6.0,3.0
2025-02-27,SHOP002,57,Happy Moca,Ice,Coffee,1,3,27,2,0,0.0,3.0,1.0,0.0,0.0,0.7142857142857143,0.42857142857142855,5.0,4.0
2025-02-28,SHOP002,57,Happy Moca,Ice,Coffee,4,4,28,2,0,1.0,0.0,3.0,0.0,0.0,0.8571428571428571,0.5,6.0,3.0
2025-03-01,SHOP002,57,Happy Moca,Ice,Coffee,0,5,1,3,1,4.0,1.0,0.0,0.0,0.0,1.4285714285714286,0.7857142857142857,10.0,2.0
2025-03-02,SHOP002,57,Happy Moca,Ice,Coffee,1,6,2,3,1,0.0,4.0,1.0,1.0,0.0,1.4285714285714286,0.7857142857142857,10.0,2.0
2025-03-03,SHOP002,57,Happy Moca,Ice,Coffee,1,0,3,3,0,1.0,0.0,4.0,1.0,0.0,1.4285714285714286,0.8571428571428571,10.0,2.0
2025-03-04,SHOP002,57,Happy Moca,Ice,Coffee,0,1,4,3,0,1.0,1.0,0.0,3.0,0.0,1.4285714285714286,0.9285714285714286,10.0,2.0
2025-03-05,SHOP002,57,Happy Moca,Ice,Coffee,0,2,5,3,0,0.0,1.0,1.0,0.0,1.0,1.0,0.9285714285714286,7.0,3.0
2025-03-06,SHOP002,57,Happy Moca,Ice,Coffee,0,3,6,3,0,0.0,0.0,1.0,1.0,0.0,1.0,0.8571428571428571,7.0,3.0
2025-03-07,SHOP002,57,Happy Moca,Ice,Coffee,0,4,7,3,0,0.0,0.0,0.0,4.0,0.0,0.8571428571428571,0.8571428571428571,6.0,4.0
2025-03-08,SHOP002,57,Happy Moca,Ice,Coffee,0,5,8,3,1,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,2.0,5.0
2025-03-09,SHOP002,57,Happy Moca,Ice,Coffee,2,6,9,3,1,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.8571428571428571,2.0,5.0
2025-03-10,SHOP002,57,Happy Moca,Ice,Coffee,0,0,10,3,0,2.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.9285714285714286,3.0,5.0
2025-03-11,SHOP002,57,Happy Moca,Ice,Coffee,0,1,11,3,0,0.0,2.0,0.0,0.0,3.0,0.2857142857142857,0.8571428571428571,2.0,6.0
2025-03-12,SHOP002,57,Happy Moca,Ice,Coffee,0,2,12,3,0,0.0,0.0,2.0,0.0,0.0,0.2857142857142857,0.6428571428571429,2.0,6.0
2025-03-13,SHOP002,57,Happy Moca,Ice,Coffee,1,3,13,3,0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.6428571428571429,2.0,6.0
2025-03-14,SHOP002,57,Happy Moca,Ice,Coffee,0,4,14,3,0,1.0,0.0,0.0,0.0,4.0,0.42857142857142855,0.6428571428571429,3.0,5.0
2025-03-15,SHOP002,57,Happy Moca,Ice,Coffee,1,5,15,3,1,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.35714285714285715,3.0,5.0
2025-03-16,SHOP002,57,Happy Moca,Ice,Coffee,0,6,16,3,1,1.0,0.0,1.0,2.0,1.0,0.5714285714285714,0.42857142857142855,4.0,4.0
2025-03-17,SHOP002,57,Happy Moca,Ice,Coffee,0,0,17,3,0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.35714285714285715,2.0,5.0
2025-03-18,SHOP002,57,Happy Moca,Ice,Coffee,0,1,18,3,0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,2.0,5.0
2025-03-19,SHOP002,57,Happy Moca,Ice,Coffee,2,2,19,3,0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,2.0,5.0
2025-03-20,SHOP002,57,Happy Moca,Ice,Coffee,2,3,20,3,0,2.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.42857142857142855,4.0,4.0
2025-03-21,SHOP002,57,Happy Moca,Ice,Coffee,0,4,21,3,0,2.0,2.0,0.0,0.0,0.0,0.7142857142857143,0.5714285714285714,5.0,4.0
2025-03-22,SHOP002,57,Happy Moca,Ice,Coffee,1,5,22,3,1,0.0,2.0,2.0,1.0,0.0,0.7142857142857143,0.5714285714285714,5.0,4.0
2025-03-23,SHOP002,57,Happy Moca,Ice,Coffee,0,6,23,3,1,1.0,0.0,2.0,0.0,2.0,0.7142857142857143,0.6428571428571429,5.0,4.0
2025-03-24,SHOP002,57,Happy Moca,Ice,Coffee,1,0,24,3,0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.5,5.0,4.0
2025-03-25,SHOP002,57,Happy Moca,Ice,Coffee,0,1,25,3,0,1.0,0.0,1.0,0.0,0.0,0.8571428571428571,0.5714285714285714,6.0,3.0
2025-03-26,SHOP002,57,Happy Moca,Ice,Coffee,1,2,26,3,0,0.0,1.0,0.0,2.0,0.0,0.8571428571428571,0.5714285714285714,6.0,3.0
2025-03-27,SHOP002,57,Happy Moca,Ice,Coffee,1,3,27,3,0,1.0,0.0,1.0,2.0,1.0,0.7142857142857143,0.6428571428571429,5.0,3.0
2025-03-28,SHOP002,57,Happy Moca,Ice,Coffee,0,4,28,3,0,1.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.6428571428571429,4.0,3.0
2025-03-29,SHOP002,57,Happy Moca,Ice,Coffee,1,5,29,3,1,0.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.6428571428571429,4.0,3.0
2025-03-30,SHOP002,57,Happy Moca,Ice,Coffee,2,6,30,3,1,1.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.6428571428571429,4.0,3.0
2025-03-31,SHOP002,57,Happy Moca,Ice,Coffee,1,0,31,3,0,2.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.7857142857142857,6.0,2.0
2025-04-01,SHOP002,57,Happy Moca,Ice,Coffee,0,1,1,4,0,1.0,2.0,1.0,0.0,0.0,0.8571428571428571,0.8571428571428571,6.0,2.0
2025-04-02,SHOP002,57,Happy Moca,Ice,Coffee,0,2,2,4,0,0.0,1.0,2.0,1.0,2.0,0.8571428571428571,0.8571428571428571,6.0,2.0
2025-04-03,SHOP002,57,Happy Moca,Ice,Coffee,0,3,3,4,0,0.0,0.0,1.0,1.0,2.0,0.7142857142857143,0.7142857142857143,5.0,3.0
2025-04-04,SHOP002,57,Happy Moca,Ice,Coffee,0,4,4,4,0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,4.0,4.0
2025-04-05,SHOP002,57,Happy Moca,Ice,Coffee,0,5,5,4,1,0.0,0.0,0.0,1.0,1.0,0.5714285714285714,0.5714285714285714,4.0,4.0
2025-04-06,SHOP002,57,Happy Moca,Ice,Coffee,0,6,6,4,1,0.0,0.0,0.0,2.0,0.0,0.42857142857142855,0.5,3.0,5.0
2025-04-07,SHOP002,57,Happy Moca,Ice,Coffee,0,0,7,4,0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.5,1.0,6.0
2025-04-08,SHOP002,57,Happy Moca,Ice,Coffee,0,1,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,7.0
2025-04-09,SHOP002,57,Happy Moca,Ice,Coffee,0,2,9,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,7.0
2025-04-10,SHOP002,57,Happy Moca,Ice,Coffee,0,3,10,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.35714285714285715,0.0,7.0
